,epoch,vals
548,10,0
549,10,1
550,11,0
551,11,514
552,11,512
553,11,0
554,11,512
555,11,1
556,11,1
557,11,1
558,11,512
559,11,0
560,11,2
561,11,0
562,11,0
563,11,0
564,11,1
565,11,2
566,11,0
567,11,0
568,11,1
569,11,1
570,11,1
571,11,512
572,11,0
573,11,0
574,11,0
575,11,0
576,11,512
577,11,1
578,11,0
579,11,0
580,11,0
581,11,1
582,11,0
583,11,0
584,11,1
585,11,513
586,11,1
587,11,2
588,11,0
589,11,1
590,11,512
591,11,512
592,11,0
593,11,1
594,11,0
595,11,0
596,11,514
597,11,0
598,11,512
599,11,0
600,12,0
601,12,0
602,12,0
603,12,513
604,12,2
605,12,512
606,12,0
607,12,0
608,12,514
609,12,0
610,12,1
611,12,0
612,12,512
613,12,512
614,12,1
615,12,0
616,12,1
617,12,0
618,12,1
619,12,0
620,12,1
621,12,512
622,12,2
623,12,1
624,12,1
625,12,2
626,12,3
627,12,1
628,12,0
629,12,1
630,12,514
631,12,3
632,12,0
633,12,0
634,12,0
635,12,2
636,12,0
637,12,513
638,12,512
639,12,1
640,12,1
641,12,1
642,12,1
643,12,0
644,12,0
645,12,2
646,12,1
647,12,512
648,12,0
649,12,1
650,13,0
651,13,513
652,13,512
653,13,1
654,13,1
655,13,1
656,13,1
657,13,0
658,13,0
659,13,2
660,13,1
661,13,512
662,13,0
663,13,1
664,13,1
665,13,0
666,13,0
667,13,1
668,13,513
669,13,0
670,13,1
671,13,1
672,13,512
673,13,1
674,13,0
675,13,3
676,13,513
677,13,1
678,13,513
679,13,512
680,13,512
681,13,0
682,13,0
683,13,2
684,13,1
685,13,0
686,13,0
687,13,0
688,13,0
689,13,514
690,13,0
691,13,512
692,13,512
693,13,0
694,13,1
695,13,512
696,13,2
697,13,0
698,13,1
699,13,513
700,14,0
701,14,0
702,14,512
703,14,0
704,14,514
705,14,0
706,14,513
707,14,1
708,14,3
709,14,1
710,14,0
711,14,2
712,14,512
713,14,1
714,14,0
715,14,512
716,14,512
717,14,1
718,14,0
719,14,513
720,14,513
721,14,512
722,14,513
723,14,0
724,14,1
725,14,1
726,14,512
727,14,1
728,14,512
729,14,1
730,14,0
731,14,0
732,14,513
733,14,0
734,14,1
735,14,2
736,14,1
737,14,1
738,14,514
739,14,513
740,14,0
741,14,0
742,14,1
743,14,0
744,14,0
745,14,1
746,14,1
747,14,0
748,14,512
749,14,0
750,15,0
751,15,0
752,15,513
753,15,0
754,15,0
755,15,513
756,15,0
757,15,513
758,15,512
759,15,0
760,15,1
761,15,1
762,15,0
763,15,0
764,15,1
765,15,0
766,15,512
767,15,0
768,15,514
769,15,1
770,15,512
771,15,1
772,15,1
773,15,1
774,15,512
775,15,0
776,15,2
777,15,0
778,15,0
779,15,0
780,15,1
781,15,1
782,15,3
783,15,0
784,15,0
785,15,513
786,15,1
787,15,513
788,15,0
789,15,1
790,15,514
791,15,1
792,15,512
793,15,512
794,15,0
795,15,1
796,15,512
797,15,2
798,15,513
799,15,0
800,16,0
801,16,513
802,16,0
803,16,1
804,16,514
805,16,1
806,16,512
807,16,512
808,16,0
809,16,1
810,16,512
811,16,2
812,16,513
813,16,0
814,16,0
815,16,1
816,16,512
817,16,1
818,16,515
819,16,0
820,16,1
821,16,0
822,16,512
823,16,0
824,16,1
825,16,1
826,16,1
827,16,512
828,16,1
829,16,0
830,16,514
831,16,1
832,16,2
833,16,513
834,16,0
835,16,0
836,16,0
837,16,1
838,16,0
839,16,0
840,16,1
841,16,1
842,16,0
843,16,512
844,16,513
845,16,0
846,16,513
847,16,0
848,16,0
849,16,513
850,17,0
851,17,0
852,17,1
853,17,0
854,17,0
855,17,1
856,17,1
857,17,0
858,17,512
859,17,513
860,17,0
861,17,513
862,17,0
863,17,0
864,17,1
865,17,0
866,17,1
867,17,0
868,17,513
869,17,1
870,17,1
871,17,1
872,17,514
873,17,1
874,17,0
875,17,0
876,17,2
877,17,512
878,17,512
879,17,1
880,17,0
881,17,512
882,17,0
883,17,513
884,17,2
885,17,2
886,17,513
887,17,512
888,17,0
889,17,1
890,17,0
891,17,512
892,17,512
893,17,1
894,17,1
895,17,514
896,17,512
897,17,1
898,17,513
899,17,0
900,18,0
901,18,1
902,18,2
903,18,514
904,18,512
905,18,512
906,18,1
907,18,0
908,18,0
909,18,0
910,18,513
911,18,1
912,18,512
913,18,514
914,18,1
915,18,1
916,18,512
917,18,0
918,18,512
919,18,512
920,18,0
921,18,0
922,18,514
923,18,0
924,18,513
925,18,513
926,18,1
927,18,2
928,18,514
929,18,512
930,18,513
931,18,2
932,18,1
933,18,512
934,18,2
935,18,0
936,18,1
937,18,0
938,18,0
939,18,0
940,18,0
941,18,0
942,18,1
943,18,1
944,18,0
945,18,1
946,18,0
947,18,0
948,18,513
949,18,513
950,19,0
951,19,0
952,19,512
953,19,1
954,19,0
955,19,513
956,19,1
957,19,1
958,19,1
959,19,512
960,19,513
961,19,0
962,19,0
963,19,1
964,19,0
965,19,1
966,19,1
967,19,512
968,19,0
969,19,0
970,19,0
971,19,1
972,19,0
973,19,0
974,19,514
975,19,1
976,19,512
977,19,0
978,19,0
979,19,1
980,19,2
981,19,0
982,19,0
983,19,0
984,19,0
985,19,514
986,19,512
987,19,1
988,19,0
989,19,513
990,19,0
991,19,0
992,19,512
993,19,512
994,19,0
995,19,512
996,19,1
997,19,1
998,19,514
999,19,512
1000,20,0
1001,20,0
1002,20,0
1003,20,515
1004,20,0
1005,20,513
1006,20,0
1007,20,1
1008,20,514
1009,20,1
1010,20,1
1011,20,512
1012,20,0
1013,20,512
1014,20,512
1015,20,0
1016,20,1
1017,20,512
1018,20,512
1019,20,0
1020,20,512
1021,20,1
1022,20,512
1023,20,1
1024,20,1
1025,20,1
1026,20,512
1027,20,0
1028,20,0
1029,20,512
1030,20,513
1031,20,1
1032,20,1
1033,20,512
1034,20,0
1035,20,0
1036,20,0
1037,20,513
1038,20,512
1039,20,1
1040,20,0
1041,20,512
1042,20,1
1043,20,1
1044,20,0
1045,20,1
1046,20,0
1047,20,0
1048,20,0
1049,20,513
1050,21,0
1051,21,512
1052,21,513
1053,21,512
1054,21,1
1055,21,1
1056,21,0
1057,21,0
1058,21,0
1059,21,1
1060,21,0
1061,21,1
1062,21,1
1063,21,512
1064,21,0
1065,21,1
1066,21,512
1067,21,512
1068,21,1
1069,21,512
1070,21,0
1071,21,0
1072,21,512
1073,21,2
1074,21,1
1075,21,0
1076,21,1
1077,21,512
1078,21,1
1079,21,0
1080,21,0
1081,21,0
1082,21,1
1083,21,1
1084,21,0
1085,21,1
1086,21,513
1087,21,513
1088,21,0
1089,21,1
1090,21,0
1091,21,512
1092,21,512
1093,21,0
1094,21,0
1095,21,1
1096,21,512
1097,21,1
1098,21,1
1099,21,0
1100,22,0
1101,22,1
1102,22,0
1103,22,0
1104,22,1
1105,22,1
1106,22,512
1107,22,513
1108,22,1
1109,22,0
1110,22,512
1111,22,512
1112,22,0
1113,22,1
1114,22,0
1115,22,0
1116,22,513
1117,22,3
1118,22,0
1119,22,512
1120,22,0
1121,22,1
1122,22,1
1123,22,0
1124,22,513
1125,22,512
1126,22,0
1127,22,0
1128,22,1
1129,22,0
1130,22,0
1131,22,512
1132,22,1
1133,22,1
1134,22,513
1135,22,513
1136,22,0
1137,22,0
1138,22,1
1139,22,512
1140,22,512
1141,22,1
1142,22,0
1143,22,1
1144,22,512
1145,22,1
1146,22,1
1147,22,1
1148,22,0
1149,22,1
1150,23,0
1151,23,0
1152,23,1
1153,23,512
1154,23,0
1155,23,1
1156,23,1
1157,23,0
1158,23,1
1159,23,1
1160,23,0
1161,23,1
1162,23,512
1163,23,512
1164,23,1
1165,23,512
1166,23,0
1167,23,1
1168,23,3
1169,23,1
1170,23,1
1171,23,513
1172,23,0
1173,23,513
1174,23,0
1175,23,0
1176,23,513
1177,23,513
1178,23,513
1179,23,513
1180,23,1
1181,23,0
1182,23,512
1183,23,0
1184,23,0
1185,23,1
1186,23,513
1187,23,0
1188,23,513
1189,23,1
1190,23,0
1191,23,512
1192,23,512
1193,23,0
1194,23,1
1195,23,513
1196,23,512
1197,23,1
1198,23,1
1199,23,0
1200,24,0
1201,24,0
1202,24,1
1203,24,0
1204,24,513
1205,24,2
1206,24,1
1207,24,1
1208,24,512
1209,24,513
1210,24,1
1211,24,0
1212,24,512
1213,24,512
1214,24,0
1215,24,1
1216,24,1
1217,24,513
1218,24,0
1219,24,1
1220,24,1
1221,24,512
1222,24,0
1223,24,0
1224,24,513
1225,24,513
1226,24,513
1227,24,1
1228,24,0
1229,24,513
1230,24,3
1231,24,514
1232,24,0
1233,24,1
1234,24,1
1235,24,1
1236,24,0
1237,24,0
1238,24,1
1239,24,512
1240,24,3
1241,24,0
1242,24,0
1243,24,512
1244,24,513
1245,24,1
1246,24,512
1247,24,512
1248,24,1
1249,24,1
1250,25,0
1251,25,1
1252,25,1
1253,25,1
1254,25,1
1255,25,512
1256,25,512
1257,25,512
1258,25,1
1259,25,512
1260,25,0
1261,25,0
1262,25,3
1263,25,512
1264,25,1
1265,25,513
1266,25,0
1267,25,0
1268,25,513
1269,25,0
1270,25,2
1271,25,512
1272,25,515
1273,25,3
1274,25,513
1275,25,514
1276,25,514
1277,25,0
1278,25,1
1279,25,3
1280,25,0
1281,25,0
1282,25,0
1283,25,0
1284,25,0
1285,25,1
1286,25,1
1287,25,513
1288,25,1
1289,25,1
1290,25,0
1291,25,1
1292,25,512
1293,25,0
1294,25,1
1295,25,513
1296,25,512
1297,25,1
1298,25,1
1299,25,2
1300,26,0
1301,26,513
1302,26,512
1303,26,512
1304,26,0
1305,26,1
1306,26,1
1307,26,1
1308,26,512
1309,26,513
1310,26,1
1311,26,0
1312,26,512
1313,26,1
1314,26,0
1315,26,1
1316,26,0
1317,26,1
1318,26,514
1319,26,1
1320,26,2
1321,26,512
1322,26,0
1323,26,1
1324,26,0
1325,26,1
1326,26,2
1327,26,1
1328,26,515
1329,26,0
1330,26,2
1331,26,513
1332,26,1
1333,26,513
1334,26,514
1335,26,0
1336,26,513
1337,26,2
1338,26,1
1339,26,512
1340,26,512
1341,26,2
1342,26,0
1343,26,513
1344,26,0
1345,26,0
1346,26,0
1347,26,1
1348,26,513
1349,26,1
1350,27,0
1351,27,1
1352,27,0
1353,27,0
1354,27,513
1355,27,1
1356,27,0
1357,27,2
1358,27,0
1359,27,513
1360,27,0
1361,27,2
1362,27,512
1363,27,512
1364,27,1
1365,27,0
1366,27,1
1367,27,2
1368,27,1
1369,27,1
1370,27,512
1371,27,1
1372,27,1
1373,27,2
1374,27,0
1375,27,2
1376,27,513
1377,27,514
1378,27,2
1379,27,2
1380,27,1
1381,27,0
1382,27,513
1383,27,0
1384,27,2
1385,27,513
1386,27,1
1387,27,514
1388,27,514
1389,27,1
1390,27,0
1391,27,0
1392,27,1
1393,27,0
1394,27,1
1395,27,512
1396,27,0
1397,27,1
1398,27,513
1399,27,512
1400,28,0
1401,28,513
1402,28,2
1403,28,1
1404,28,2
1405,28,513
1406,28,1
1407,28,1
1408,28,0
1409,28,1
1410,28,0
1411,28,1
1412,28,0
1413,28,0
1414,28,1
1415,28,512
1416,28,1
1417,28,1
1418,28,0
1419,28,513
1420,28,512
1421,28,0
1422,28,1
1423,28,0
1424,28,0
1425,28,0
1426,28,0
1427,28,513
1428,28,0
1429,28,512
1430,28,1
1431,28,513
1432,28,1
1433,28,1
1434,28,514
1435,28,514
1436,28,512
1437,28,513
1438,28,1
1439,28,1
1440,28,0
1441,28,1
1442,28,512
1443,28,512
1444,28,2
1445,28,0
1446,28,513
1447,28,0
1448,28,2
1449,28,0
1450,29,0
1451,29,512
1452,29,0
1453,29,0
1454,29,513
1455,29,512
1456,29,513
1457,29,2
1458,29,0
1459,29,513
1460,29,0
1461,29,2
1462,29,512
1463,29,512
1464,29,1
1465,29,0
1466,29,1
1467,29,513
1468,29,2
1469,29,1
1470,29,0
1471,29,1
1472,29,1
1473,29,513
1474,29,1
1475,29,513
1476,29,1
1477,29,1
1478,29,2
1479,29,1
1480,29,513
1481,29,513
1482,29,0
1483,29,0
1484,29,0
1485,29,0
1486,29,2
1487,29,1
1488,29,0
1489,29,512
1490,29,512
1491,29,513
1492,29,0
1493,29,1
1494,29,1
1495,29,513
1496,29,1
1497,29,0
1498,29,0
1499,29,0
1500,30,0
1501,30,1
1502,30,1
1503,30,1
1504,30,1
1505,30,1
1506,30,0
1507,30,0
1508,30,1
1509,30,513
1510,30,1
1511,30,1
1512,30,0
1513,30,513
1514,30,512
1515,30,512
1516,30,0
1517,30,0
1518,30,1
1519,30,1
1520,30,0
1521,30,2
1522,30,0
1523,30,0
1524,30,0
1525,30,513
1526,30,0
1527,30,513
1528,30,0
1529,30,513
1530,30,1
1531,30,513
1532,30,513
1533,30,0
1534,30,0
1535,30,512
1536,30,1
1537,30,0
1538,30,0
1539,30,1
1540,30,2
1541,30,513
1542,30,1
1543,30,0
1544,30,2
1545,30,512
1546,30,512
1547,30,2
1548,30,0
1549,30,513
