,epoch,vals
265,5,0
266,5,584
267,5,76
268,5,0
269,5,14
270,5,32
271,5,1024
272,5,2632
273,5,15425
274,5,3121
275,5,3652
276,5,7688
277,5,13850
278,5,2048
279,5,38
280,5,0
281,5,2122
282,5,1057
283,5,7706
284,5,14340
285,5,1095
286,5,64
287,5,6
288,5,4609
289,5,2666
290,5,9
291,5,1537
292,5,3140
293,5,1028
294,5,3617
295,5,6689
296,5,12352
297,5,2625
298,5,9248
299,5,1025
300,6,2605
301,6,2624
302,6,8198
303,6,8268
304,6,7714
305,6,9800
306,6,38
307,6,76
308,6,3668
309,6,8192
310,6,8
311,6,2050
312,6,8
313,6,9248
314,6,2625
315,6,12352
316,6,6689
317,6,3617
318,6,1024
319,6,1028
320,6,4
321,6,1046
322,6,13844
323,6,1090
324,6,32
325,6,1101
326,6,10317
327,6,14
328,6,0
329,6,554
330,6,11313
331,6,1057
332,6,0
333,6,13344
334,6,8264
335,6,38
336,6,1088
337,6,0
338,6,8196
339,6,70
340,6,3140
341,6,1025
342,6,9
343,6,14
344,6,0
345,6,76
346,6,584
347,6,0
348,6,64
349,6,8202
350,7,2605
351,7,38
352,7,1
353,7,11780
354,7,10304
355,7,4
356,7,1028
357,7,1025
358,7,2628
359,7,1028
360,7,1024
361,7,64
362,7,0
363,7,584
364,7,76
365,7,0
366,7,14
367,7,5
368,7,84
369,7,1024
370,7,1024
371,7,520
372,7,1037
373,7,2594
374,7,9806
375,7,38
376,7,70
377,7,9293
378,7,15424
379,7,2050
380,7,2605
381,7,13344
382,7,1072
383,7,5
384,7,546
385,7,11313
386,7,12390
387,7,0
388,7,9
389,7,1025
390,7,8202
391,7,70
392,7,1028
393,7,3140
394,7,1024
395,7,3617
396,7,6689
397,7,12352
398,7,2625
399,7,9248
400,8,2605
401,8,1028
402,8,512
403,8,1536
404,8,550
405,8,8226
406,8,38
407,8,70
408,8,2598
409,8,12290
410,8,64
411,8,12325
412,8,11313
413,8,3072
414,8,1072
415,8,11268
416,8,33
417,8,1029
418,8,3137
419,8,2625
420,8,1037
421,8,15425
422,8,1056
423,8,1028
424,8,1025
425,8,1
426,8,5
427,8,1028
428,8,9292
429,8,8277
430,8,0
431,8,9220
432,8,4198
433,8,12352
434,8,32
435,8,1030
436,8,1536
437,8,70
438,8,521
439,8,3616
440,8,6208
441,8,8718
442,8,4160
443,8,11332
444,8,9216
445,8,6689
446,8,9248
447,8,1024
448,8,3617
449,8,1024
450,9,2605
451,9,1039
452,9,4134
453,9,9324
454,9,13
455,9,12837
456,9,8290
457,9,4167
458,9,1061
459,9,64
460,9,32
461,9,13349
462,9,8289
463,9,3105
464,9,1088
465,9,1026
466,9,3617
467,9,1024
468,9,9248
469,9,9220
470,9,6689
471,9,65
472,9,12868
473,9,4128
474,9,9254
475,9,9248
476,9,32
477,9,6725
478,9,1537
479,9,15937
480,9,2112
481,9,4137
482,9,4128
483,9,8225
484,9,48
485,9,2605
486,9,512
487,9,4097
488,9,4198
489,9,5221
490,9,76
491,9,85
492,9,9216
493,9,1024
494,9,4160
495,9,11332
496,9,2625
497,9,3137
498,9,1029
499,9,33
500,10,2605
501,10,2605
502,10,4167
503,10,4129
504,10,4137
505,10,1060
506,10,8227
507,10,48
508,10,2113
509,10,9217
510,10,5152
511,10,13
512,10,512
513,10,1029
514,10,3137
515,10,2625
516,10,11332
517,10,4160
518,10,2657
519,10,1024
520,10,1033
521,10,15942
522,10,64
523,10,6689
524,10,2601
525,10,11341
526,10,11296
527,10,1088
528,10,69
529,10,5153
530,10,8224
531,10,2
532,10,8297
533,10,4128
534,10,33
535,10,8240
536,10,1026
537,10,15945
538,10,4129
539,10,9218
540,10,9216
541,10,33
542,10,76
543,10,9220
544,10,85
545,10,1024
546,10,3617
547,10,1026
548,10,1088
549,10,3105
550,11,2605
551,11,4160
552,11,2625
553,11,1089
554,11,3137
555,11,15942
556,11,11853
557,11,33
558,11,4161
559,11,1609
560,11,1057
561,11,8224
562,11,8240
563,11,64
564,11,65
565,11,48
566,11,1088
567,11,1026
568,11,3617
569,11,15365
570,11,8256
571,11,32
572,11,8256
573,11,4098
574,11,3107
575,11,4167
576,11,5155
577,11,9216
578,11,68
579,11,2657
580,11,4129
581,11,12320
582,11,4129
583,11,1026
584,11,1092
585,11,609
586,11,11333
587,11,1028
588,11,1028
589,11,3625
590,11,11334
591,11,15904
592,11,1024
593,11,85
594,11,3105
595,11,76
596,11,15942
597,11,1033
598,11,1024
599,11,2657
600,12,2605
601,12,8192
602,12,9289
603,12,1025
604,12,1029
605,12,1027
606,12,7169
607,12,9285
608,12,4162
609,12,11296
610,12,9285
611,12,2626
612,12,1025
613,12,64
614,12,1024
615,12,1024
616,12,1033
617,12,15942
618,12,76
619,12,3617
620,12,3105
621,12,4099
622,12,1089
623,12,1092
624,12,11334
625,12,2625
626,12,3602
627,12,68
628,12,36
629,12,1025
630,12,2621
631,12,4
632,12,581
633,12,15468
634,12,1026
635,12,3107
636,12,11329
637,12,2147
638,12,3073
639,12,13895
640,12,15365
641,12,5700
642,12,85
643,12,2657
644,12,15904
645,12,15365
646,12,1024
647,12,1026
648,12,1088
649,12,48
650,13,2605
651,13,1027
652,13,5741
653,13,4
654,13,15876
655,13,68
656,13,3137
657,13,15968
658,13,2077
659,13,2117
660,13,1025
661,13,3081
662,13,7173
663,13,9220
664,13,13385
665,13,15426
666,13,2560
667,13,1088
668,13,1026
669,13,1026
670,13,14338
671,13,9293
672,13,1133
673,13,5123
674,13,3073
675,13,1024
676,13,7233
677,13,66
678,13,11814
679,13,15937
680,13,1057
681,13,0
682,13,3618
683,13,2625
684,13,2625
685,13,3617
686,13,1569
687,13,2629
688,13,9221
689,13,0
690,13,2116
691,13,2631
692,13,1024
693,13,15365
694,13,48
695,13,2657
696,13,15904
697,13,4099
698,13,3105
699,13,3617
700,14,2605
701,14,10822
702,14,10269
703,14,5122
704,14,5739
705,14,2629
706,14,5125
707,14,8707
708,14,7233
709,14,3072
710,14,2077
711,14,9253
712,14,2628
713,14,65
714,14,2626
715,14,3105
716,14,4099
717,14,15904
718,14,2657
719,14,1030
720,14,48
721,14,3073
722,14,2077
723,14,15905
724,14,4193
725,14,2593
726,14,5698
727,14,14893
728,14,1570
729,14,2624
730,14,7243
731,14,9293
732,14,13317
733,14,2669
734,14,1607
735,14,7169
736,14,3617
737,14,11810
738,14,1024
739,14,2077
740,14,1108
741,14,1026
742,14,15365
743,14,3617
744,14,2631
745,14,1024
746,14,14338
747,14,1026
748,14,1026
749,14,1088
750,15,2605
751,15,56
752,15,1026
753,15,3072
754,15,7744
755,15,2149
756,15,6213
757,15,11297
758,15,4201
759,15,80
760,15,10786
761,15,1606
762,15,3109
763,15,2072
764,15,13349
765,15,2605
766,15,3074
767,15,1026
768,15,1026
769,15,1028
770,15,4167
771,15,1643
772,15,7178
773,15,3077
774,15,1030
775,15,3584
776,15,7173
777,15,5739
778,15,2077
779,15,9293
780,15,2624
781,15,48
782,15,1026
783,15,5664
784,15,2113
785,15,2077
786,15,65
787,15,2109
788,15,4641
789,15,9292
790,15,1635
791,15,1089
792,15,14338
793,15,1024
794,15,1088
795,15,3617
796,15,2631
797,15,3073
798,15,48
799,15,1030
800,16,2605
801,16,65
802,16,2573
803,16,5
804,16,1613
805,16,10799
806,16,7169
807,16,11271
808,16,5153
809,16,1541
810,16,1536
811,16,1025
812,16,1027
813,16,4209
814,16,48
815,16,3073
816,16,2631
817,16,3617
818,16,3077
819,16,3113
820,16,11369
821,16,4661
822,16,2125
823,16,1085
824,16,80
825,16,3078
826,16,4673
827,16,3106
828,16,3076
829,16,1091
830,16,1088
831,16,2092
832,16,2629
833,16,10277
834,16,3098
835,16,3617
836,16,1030
837,16,6720
838,16,1643
839,16,14432
840,16,2621
841,16,1024
842,16,1030
843,16,1089
844,16,1643
845,16,14338
846,16,1028
847,16,1026
848,16,1026
849,16,3074
850,17,2605
851,17,4609
852,17,14433
853,17,80
854,17,48
855,17,1622
856,17,3075
857,17,11307
858,17,3077
859,17,86
860,17,3073
861,17,5665
862,17,7266
863,17,1031
864,17,11883
865,17,1024
866,17,1026
867,17,1026
868,17,1028
869,17,1133
870,17,14338
871,17,7201
872,17,11271
873,17,4176
874,17,7
875,17,1081
876,17,11369
877,17,1030
878,17,5673
879,17,1030
880,17,1026
881,17,3587
882,17,1026
883,17,65
884,17,3169
885,17,2050
886,17,1030
887,17,3086
888,17,2573
889,17,3078
890,17,14432
891,17,5191
892,17,1643
893,17,3074
894,17,1030
895,17,1089
896,17,3113
897,17,3077
898,17,3617
899,17,2631
900,18,2605
901,18,3085
902,18,11883
903,18,1028
904,18,1081
905,18,15483
906,18,1081
907,18,1063
908,18,2070
909,18,77
910,18,3077
911,18,1026
912,18,1062
913,18,3617
914,18,3077
915,18,3113
916,18,1089
917,18,1030
918,18,1031
919,18,11268
920,18,1030
921,18,1028
922,18,1092
923,18,1031
924,18,1028
925,18,6146
926,18,4161
927,18,11270
928,18,3
929,18,3077
930,18,3074
931,18,1031
932,18,9218
933,18,1065
934,18,2631
935,18,1026
936,18,4144
937,18,11270
938,18,1029
939,18,86
940,18,3072
941,18,1643
942,18,2631
943,18,14432
944,18,1133
945,18,1028
946,18,1026
947,18,5191
948,18,1024
949,18,11883
950,19,2605
951,19,10244
952,19,3074
953,19,3117
954,19,3078
955,19,1031
956,19,3181
957,19,1024
958,19,3085
959,19,1026
960,19,86
961,19,1024
962,19,5191
963,19,1026
964,19,1028
965,19,1133
966,19,14432
967,19,4102
968,19,3073
969,19,3085
970,19,3074
971,19,1028
972,19,1024
973,19,9282
974,19,3076
975,19,1037
976,19,3073
977,19,1037
978,19,11270
979,19,1035
980,19,15474
981,19,3082
982,19,1025
983,19,1095
984,19,9289
985,19,5130
986,19,1037
987,19,9247
988,19,2631
989,19,1643
990,19,11883
991,19,86
992,19,11268
993,19,1031
994,19,3072
995,19,1030
996,19,1089
997,19,3113
998,19,3077
999,19,3617
1000,20,2605
1001,20,5184
1002,20,3113
1003,20,9225
1004,20,5185
1005,20,4101
1006,20,5124
1007,20,20
1008,20,3073
1009,20,3650
1010,20,3077
1011,20,3113
1012,20,1089
1013,20,1030
1014,20,3072
1015,20,1031
1016,20,11268
1017,20,1643
1018,20,1033
1019,20,3073
1020,20,86
1021,20,15482
1022,20,5122
1023,20,5220
1024,20,557
1025,20,1089
1026,20,3076
1027,20,11809
1028,20,2091
1029,20,1034
1030,20,3076
1031,20,4
1032,20,11881
1033,20,1643
1034,20,14432
1035,20,5131
1036,20,5152
1037,20,1026
1038,20,86
1039,20,11883
1040,20,3617
1041,20,2631
1042,20,3085
1043,20,1643
1044,20,3073
1045,20,4102
1046,20,14432
1047,20,1133
1048,20,1028
1049,20,1026
1050,21,2605
1051,21,3115
1052,21,10283
1053,21,1643
1054,21,65
1055,21,1076
1056,21,86
1057,21,3073
1058,21,1089
1059,21,1643
1060,21,11808
1061,21,4109
1062,21,1134
1063,21,1028
1064,21,1133
1065,21,14432
1066,21,4102
1067,21,3073
1068,21,4100
1069,21,1643
1070,21,5
1071,21,15483
1072,21,3076
1073,21,3073
1074,21,1641
1075,21,7290
1076,21,1642
1077,21,15483
1078,21,556
1079,21,7712
1080,21,5201
1081,21,7172
1082,21,3113
1083,21,14445
1084,21,1120
1085,21,2561
1086,21,11303
1087,21,1028
1088,21,3690
1089,21,3072
1090,21,3085
1091,21,1026
1092,21,3617
1093,21,86
1094,21,2631
1095,21,1033
1096,21,1643
1097,21,11268
1098,21,1031
1099,21,3072
1100,22,2605
1101,22,1642
1102,22,44
1103,22,552
1104,22,36
1105,22,5
1106,22,2049
1107,22,3112
1108,22,4109
1109,22,3072
1110,22,5
1111,22,7274
1112,22,1133
1113,22,1031
1114,22,11268
1115,22,1643
1116,22,1033
1117,22,2631
1118,22,3084
1119,22,86
1120,22,15399
1121,22,3115
1122,22,3081
1123,22,1067
1124,22,11332
1125,22,10823
1126,22,1031
1127,22,3585
1128,22,1088
1129,22,5200
1130,22,3073
1131,22,100
1132,22,4097
1133,22,7721
1134,22,4128
1135,22,3179
1136,22,4164
1137,22,2583
1138,22,4097
1139,22,2605
1140,22,3617
1141,22,3072
1142,22,3085
1143,22,1643
1144,22,4100
1145,22,1026
1146,22,4102
1147,22,14432
1148,22,1133
1149,22,1028
1150,23,2605
1151,23,1
1152,23,3589
1153,23,9741
1154,23,6240
1155,23,32
1156,23,44
1157,23,11268
1158,23,1131
1159,23,3084
1160,23,1551
1161,23,1091
1162,23,15471
1163,23,11332
1164,23,7
1165,23,2055
1166,23,2144
1167,23,1133
1168,23,14432
1169,23,3178
1170,23,3072
1171,23,1088
1172,23,4161
1173,23,6677
1174,23,3084
1175,23,11300
1176,23,1131
1177,23,9220
1178,23,4096
1179,23,4182
1180,23,6727
1181,23,1659
1182,23,552
1183,23,3585
1184,23,5202
1185,23,5
1186,23,2089
1187,23,10245
1188,23,579
1189,23,2084
1190,23,4171
1191,23,3684
1192,23,4102
1193,23,1026
1194,23,1028
1195,23,1643
1196,23,11332
1197,23,1067
1198,23,3081
1199,23,4100
1200,24,2605
1201,24,1131
1202,24,1060
1203,24,4107
1204,24,4118
1205,24,11296
1206,24,14440
1207,24,4171
1208,24,6240
1209,24,1067
1210,24,4203
1211,24,60
1212,24,6187
1213,24,9312
1214,24,3178
1215,24,1643
1216,24,3081
1217,24,1067
1218,24,11332
1219,24,3629
1220,24,4098
1221,24,8749
1222,24,2116
1223,24,11300
1224,24,3086
1225,24,4118
1226,24,1541
1227,24,11268
1228,24,1133
1229,24,1133
1230,24,1030
1231,24,2052
1232,24,1106
1233,24,5242
1234,24,1069
1235,24,118
1236,24,4156
1237,24,1060
1238,24,11371
1239,24,1028
1240,24,11298
1241,24,11303
1242,24,1643
1243,24,1028
1244,24,4100
1245,24,4102
1246,24,1026
1247,24,3178
1248,24,14432
1249,24,1133
1250,25,2605
1251,25,1058
1252,25,11270
1253,25,6146
1254,25,4139
1255,25,1129
1256,25,11277
1257,25,9325
1258,25,1120
1259,25,45
1260,25,4124
1261,25,14445
1262,25,4139
1263,25,11300
1264,25,4683
1265,25,10315
1266,25,14432
1267,25,3178
1268,25,1026
1269,25,38
1270,25,4102
1271,25,3586
1272,25,115
1273,25,3138
1274,25,3083
1275,25,5244
1276,25,3691
1277,25,1060
1278,25,2123
1279,25,3136
1280,25,15404
1281,25,45
1282,25,2574
1283,25,1030
1284,25,4096
1285,25,4205
1286,25,9835
1287,25,1045
1288,25,1542
1289,25,1101
1290,25,3118
1291,25,1025
1292,25,4100
1293,25,1133
1294,25,1643
1295,25,1028
1296,25,3629
1297,25,11332
1298,25,1067
1299,25,3081
1300,26,2605
1301,26,12292
1302,26,66
1303,26,1125
1304,26,40
1305,26,4173
1306,26,1038
1307,26,1542
1308,26,3629
1309,26,7212
1310,26,10336
1311,26,4165
1312,26,1030
1313,26,5216
1314,26,10827
1315,26,2601
1316,26,1067
1317,26,11332
1318,26,3629
1319,26,1060
1320,26,1052
1321,26,15397
1322,26,4
1323,26,9326
1324,26,1028
1325,26,2
1326,26,4141
1327,26,4203
1328,26,4683
1329,26,1045
1330,26,3164
1331,26,4098
1332,26,2624
1333,26,11309
1334,26,1067
1335,26,3119
1336,26,3628
1337,26,9218
1338,26,3085
1339,26,3117
1340,26,6146
1341,26,627
1342,26,1028
1343,26,1643
1344,26,3081
1345,26,4100
1346,26,1133
1347,26,38
1348,26,1026
1349,26,3178
1350,27,2605
1351,27,8820
1352,27,4100
1353,27,9242
1354,27,1038
1355,27,34
1356,27,4195
1357,27,1125
1358,27,3178
1359,27,1060
1360,27,3624
1361,27,3108
1362,27,1069
1363,27,625
1364,27,1127
1365,27,11268
1366,27,1026
1367,27,38
1368,27,1133
1369,27,6659
1370,27,4100
1371,27,1067
1372,27,6160
1373,27,1028
1374,27,4102
1375,27,1030
1376,27,8258
1377,27,3145
1378,27,1643
1379,27,3076
1380,27,115
1381,27,1060
1382,27,1069
1383,27,2
1384,27,2
1385,27,9252
1386,27,10826
1387,27,39
1388,27,11360
1389,27,10827
1390,27,3116
1391,27,1028
1392,27,3081
1393,27,3178
1394,27,1028
1395,27,1643
1396,27,1060
1397,27,3629
1398,27,11332
1399,27,1067
1400,28,2605
1401,28,7274
1402,28,1033
1403,28,2052
1404,28,9252
1405,28,3170
1406,28,9228
1407,28,2634
1408,28,5675
1409,28,1645
1410,28,11331
1411,28,1644
1412,28,4100
1413,28,11872
1414,28,11332
1415,28,1065
1416,28,3147
1417,28,8772
1418,28,11332
1419,28,3629
1420,28,3124
1421,28,1060
1422,28,6
1423,28,10820
1424,28,9222
1425,28,3092
1426,28,1060
1427,28,1067
1428,28,3085
1429,28,1038
1430,28,34
1431,28,578
1432,28,2621
1433,28,1125
1434,28,3146
1435,28,3140
1436,28,1076
1437,28,11332
1438,28,59
1439,28,4199
1440,28,3627
1441,28,9731
1442,28,8826
1443,28,1034
1444,28,1643
1445,28,1067
1446,28,3178
1447,28,6659
1448,28,1028
1449,28,38
1450,29,2605
1451,29,10826
1452,29,2660
1453,29,1030
1454,29,2051
1455,29,14852
1456,29,2621
1457,29,1099
1458,29,3140
1459,29,9252
1460,29,8810
1461,29,1030
1462,29,6
1463,29,11852
1464,29,3141
1465,29,3194
1466,29,1028
1467,29,6659
1468,29,3178
1469,29,518
1470,29,3618
1471,29,5187
1472,29,1069
1473,29,3115
1474,29,1075
1475,29,1060
1476,29,2605
1477,29,3178
1478,29,2105
1479,29,3124
1480,29,11331
1481,29,9732
1482,29,9252
1483,29,1034
1484,29,3627
1485,29,522
1486,29,3146
1487,29,1038
1488,29,3075
1489,29,5677
1490,29,2611
1491,29,555
1492,29,1067
1493,29,1643
1494,29,38
1495,29,8826
1496,29,1034
1497,29,3124
1498,29,3629
1499,29,11332
1500,30,2605
1501,30,1062
1502,30,3108
1503,30,10797
1504,30,2660
1505,30,1069
1506,30,7725
1507,30,618
1508,30,8714
1509,30,6
1510,30,1030
1511,30,3146
1512,30,3140
1513,30,2662
1514,30,552
1515,30,3629
1516,30,3124
1517,30,1034
1518,30,8826
1519,30,3146
1520,30,38
1521,30,3124
1522,30,1642
1523,30,38
1524,30,1030
1525,30,3139
1526,30,3172
1527,30,11332
1528,30,9326
1529,30,2049
1530,30,15411
1531,30,3178
1532,30,1643
1533,30,10826
1534,30,3188
1535,30,11331
1536,30,2605
1537,30,9252
1538,30,2051
1539,30,9222
1540,30,10847
1541,30,3085
1542,30,1643
1543,30,11332
1544,30,555
1545,30,5187
1546,30,1067
1547,30,518
1548,30,3178
1549,30,6659
