,rstring,convtime,visited,bestfit,bestrule
45,208450,30,2500,0.9477317554240631,<lifelike.Rulestring.Rulestring object at 0x7f5b323c4400>
46,72404,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b323f6e80>
47,158825,30,2500,0.959319526627219,<lifelike.Rulestring.Rulestring object at 0x7f5b324a4700>
48,33866,6,580,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b323b9790>
49,105626,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b3241b5b0>
50,243002,30,2500,0.9504437869822485,<lifelike.Rulestring.Rulestring object at 0x7f5b322e50a0>
51,97862,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b322f96a0>
52,66949,30,2500,0.9911242603550295,<lifelike.Rulestring.Rulestring object at 0x7f5b323237f0>
53,43107,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b3231f3a0>
54,219783,30,2500,0.9704142011834319,<lifelike.Rulestring.Rulestring object at 0x7f5b324b7640>
55,207806,30,2500,0.9433643279797126,<lifelike.Rulestring.Rulestring object at 0x7f5b323b83a0>
56,103355,30,2500,0.9933431952662722,<lifelike.Rulestring.Rulestring object at 0x7f5b323ceb80>
57,182063,30,2500,0.9598948060486522,<lifelike.Rulestring.Rulestring object at 0x7f5b324bf820>
58,64755,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b323bfb50>
59,261633,30,2500,0.9600591715976331,<lifelike.Rulestring.Rulestring object at 0x7f5b324c1b80>
60,251260,30,2500,0.9534023668639053,<lifelike.Rulestring.Rulestring object at 0x7f5b322d61f0>
61,64955,30,2500,0.9933431952662722,<lifelike.Rulestring.Rulestring object at 0x7f5b322d6ee0>
62,173557,30,2500,0.9541420118343196,<lifelike.Rulestring.Rulestring object at 0x7f5b323c4d00>
63,138367,30,2500,0.9506903353057199,<lifelike.Rulestring.Rulestring object at 0x7f5b323ce220>
64,113935,30,2500,0.992603550295858,<lifelike.Rulestring.Rulestring object at 0x7f5b32429130>
65,231228,30,2500,0.9526627218934911,<lifelike.Rulestring.Rulestring object at 0x7f5b32424e50>
66,153575,30,2500,0.9556213017751479,<lifelike.Rulestring.Rulestring object at 0x7f5b322e5e50>
67,196094,30,2500,0.9433643279797126,<lifelike.Rulestring.Rulestring object at 0x7f5b322e8490>
68,237460,30,2500,0.9511834319526628,<lifelike.Rulestring.Rulestring object at 0x7f5b32341c10>
69,175055,30,2500,0.9492814877430262,<lifelike.Rulestring.Rulestring object at 0x7f5b3231cfa0>
70,29033,30,2500,0.9915469146238377,<lifelike.Rulestring.Rulestring object at 0x7f5b323293a0>
71,143871,30,2500,0.9612097304404996,<lifelike.Rulestring.Rulestring object at 0x7f5b323c42b0>
72,48830,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b323bf910>
73,38653,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b324bc370>
74,51987,30,2500,0.9911242603550295,<lifelike.Rulestring.Rulestring object at 0x7f5b32443c10>
75,131029,30,2500,0.9923922231614539,<lifelike.Rulestring.Rulestring object at 0x7f5b32309760>
76,235511,30,2500,0.9501267962806424,<lifelike.Rulestring.Rulestring object at 0x7f5b32429f70>
77,188399,30,2500,0.9563609467455622,<lifelike.Rulestring.Rulestring object at 0x7f5b323eddc0>
78,261618,30,2500,0.9526627218934911,<lifelike.Rulestring.Rulestring object at 0x7f5b323c7940>
79,122845,30,2500,0.9934253780407627,<lifelike.Rulestring.Rulestring object at 0x7f5b3231c0a0>
80,208379,30,2500,0.9556213017751479,<lifelike.Rulestring.Rulestring object at 0x7f5b323ed160>
81,238591,30,2500,0.9501267962806424,<lifelike.Rulestring.Rulestring object at 0x7f5b3236e1f0>
82,196574,30,2500,0.9467455621301775,<lifelike.Rulestring.Rulestring object at 0x7f5b324bfd00>
83,257534,30,2500,0.9526627218934911,<lifelike.Rulestring.Rulestring object at 0x7f5b32347220>
84,245759,30,2500,0.9534023668639053,<lifelike.Rulestring.Rulestring object at 0x7f5b32329df0>
85,261847,30,2500,0.9630177514792899,<lifelike.Rulestring.Rulestring object at 0x7f5b3244dcd0>
86,245759,30,2500,0.9644970414201184,<lifelike.Rulestring.Rulestring object at 0x7f5b32347580>
87,262015,0,100,"[0.22485207 0.97337278 0.97337278 0.24852071 0.46646943 0.02884615
 0.42840237 0.69822485 0.32248521 0.85038039 0.24733728 0.2795858
 0.11715976 0.35798817 0.67455621 0.7112426  0.05207101 0.70414201
 0.22840237 0.19526627 0.38816568 0.81656805 0.03195266 0.46508876
 0.10819949 0.26134122 0.96804734 0.44733728 0.03195266 0.67100592
 0.64615385 0.68145957 0.56331361 0.03195266 0.13905325 0.58579882
 0.71935757 0.66153846 0.65285996 0.09960552 0.05621302 0.02662722
 0.97717667 0.69704142 0.70887574 0.7495069  0.96804734 0.83925049
 0.66962525 0.93491124 0.97337278 0.89349112 0.72544379 0.32899408
 0.1443787  0.13491124 0.20907298 0.3678501  0.70769231 0.94378698
 0.7800789  0.2852071  0.3147929  0.18816568 0.60749507 0.89842209
 0.34319527 0.17514793 0.09112426 0.58833474 0.71952663 0.89704142
 0.89704142 0.33254438 1.         0.08382643 0.60473373 0.97337278
 0.12623274 0.50414201 0.29349112 0.9270217  0.10177515 0.81065089
 0.4122288  0.87869822 0.89112426 0.33609467 0.16686391 0.83076923
 0.75029586 0.66745562 0.33727811 0.41301775 0.56923077 0.76804734
 0.84142012 0.43195266 0.07573964 0.96804734]",<lifelike.Rulestring.Rulestring object at 0x7f5b3232e7c0>
88,261887,30,2500,0.9911242603550295,<lifelike.Rulestring.Rulestring object at 0x7f5b3243eb20>
89,262140,30,2500,0.9501267962806424,<lifelike.Rulestring.Rulestring object at 0x7f5b3243edc0>
90,249343,30,2500,0.9612097304404996,<lifelike.Rulestring.Rulestring object at 0x7f5b3242d1c0>
91,131071,0,100,"[0.21538462 0.24556213 0.67573964 0.84497041 0.28994083 0.30887574
 0.21597633 0.33491124 0.0887574  0.82586644 0.50972105 0.0591716
 0.2790927  0.6591716  0.18461538 0.06170752 0.18934911 0.1739645
 0.5443787  0.5408284  0.31614539 0.9408284  0.8852071  0.92071006
 0.29980276 0.9408284  0.17061144 0.19625247 0.69921105 0.68994083
 0.9408284  0.23245985 0.76923077 1.         0.49506903 0.69940828
 0.4816568  0.80591716 0.22130178 0.9408284  0.61301775 0.48284024
 0.79053254 0.0591716  0.67751479 0.74654832 0.16331361 0.19408284
 0.65088757 0.89822485 0.64852071 0.22485207 0.82544379 0.28500986
 0.14792899 0.9408284  0.67159763 0.59289941 0.39475909 0.77514793
 0.95069034 1.         0.39763314 0.0591716  0.79543533 0.50690335
 0.10177515 0.55790363 0.55029586 0.76804734 0.92071006 0.93491124
 0.32899408 0.08402367 0.84418146 0.74911243 0.50718512 0.22011834
 0.23905325 0.37988166 0.4035503  0.1112426  0.77869822 0.91420118
 0.12781065 0.13727811 0.51380671 0.15147929 0.11538462 0.80473373
 0.9408284  0.32459848 0.51005917 0.25147929 0.95069034 0.21893491
 0.5942519  0.47337278 0.41656805 0.45759369]",<lifelike.Rulestring.Rulestring object at 0x7f5b324bf5b0>
92,241655,30,2500,0.9501267962806424,<lifelike.Rulestring.Rulestring object at 0x7f5b323a9760>
93,229375,30,2500,0.9501267962806424,<lifelike.Rulestring.Rulestring object at 0x7f5b323c7220>
94,258043,30,2500,0.9585798816568047,<lifelike.Rulestring.Rulestring object at 0x7f5b323ced90>
95,130815,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b322deb80>
96,228315,30,2500,0.9612097304404996,<lifelike.Rulestring.Rulestring object at 0x7f5b32329f40>
97,196347,30,2500,0.9671268902038133,<lifelike.Rulestring.Rulestring object at 0x7f5b32347ac0>
98,262143,0,100,"[0.92544379 0.48757396 0.24598478 0.         0.71952663 0.61656805
 0.1025641  1.         0.26153846 0.3660186  0.79526627 0.16370809
 0.1978022  0.45463511 0.49704142 0.92899408 0.29881657 0.31597633
 0.04260355 0.36449704 0.72071006 0.89822485 0.9408284  0.23372781
 0.71005917 0.07100592 0.74319527 0.88639053 1.         0.37514793
 0.11045365 0.62214708 0.49408284 0.20828402 0.53491124 0.
 0.73372781 0.41913215 0.44497041 0.92071006 0.35384615 0.96449704
 0.81538462 0.56686391 0.33136095 0.35384615 1.         0.32544379
 0.56094675 0.64023669 0.48351648 0.5704142  1.         0.96804734
 1.         0.20808679 1.         0.55226824 0.84497041 0.44871795
 0.64497041 0.67573964 0.46508876 0.03846154 0.47218935 0.44142012
 0.08639053 0.33431953 0.0816568  0.         0.72662722 0.18737673
 1.         0.70414201 0.48422091 0.18579882 0.50059172 0.89349112
 0.306847   1.         0.3443787  0.13017751 0.34911243 0.84220907
 0.23905325 0.78934911 0.94674556 0.1704142  0.77317554 0.46627219
 0.10414201 0.92544379 0.70216963 0.65976331 0.10177515 0.91321499
 0.78500986 0.36939983 0.96804734 0.26863905]",<lifelike.Rulestring.Rulestring object at 0x7f5b322e5cd0>
99,262127,30,2500,0.9612097304404996,<lifelike.Rulestring.Rulestring object at 0x7f5b3243e940>
