,rstring,convtime,visited,bestfit,bestrule
46,72404,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b32415790>
47,158825,30,2500,0.9697041420118343,<lifelike.Rulestring.Rulestring object at 0x7f5b32397670>
48,33866,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b3231c1c0>
49,105626,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b32353940>
50,243002,30,2500,0.9913609467455621,<lifelike.Rulestring.Rulestring object at 0x7f5b32337550>
51,97862,5,500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b3231fd60>
52,66949,30,2500,0.9848520710059172,<lifelike.Rulestring.Rulestring object at 0x7f5b32319e20>
53,43107,30,2500,0.9300382875043508,<lifelike.Rulestring.Rulestring object at 0x7f5b324b1820>
54,219783,30,2500,0.9411906774544138,<lifelike.Rulestring.Rulestring object at 0x7f5b3240bbe0>
55,207806,30,2500,0.9885207100591716,<lifelike.Rulestring.Rulestring object at 0x7f5b32299c70>
56,103355,30,2500,0.9379881656804734,<lifelike.Rulestring.Rulestring object at 0x7f5b3231c130>
57,182063,30,2500,0.9794963533782854,<lifelike.Rulestring.Rulestring object at 0x7f5b32319580>
58,64755,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b3241bdc0>
59,261633,30,2500,0.9936094674556213,<lifelike.Rulestring.Rulestring object at 0x7f5b3241b580>
60,251260,30,2500,0.9830769230769231,<lifelike.Rulestring.Rulestring object at 0x7f5b323481f0>
61,64955,30,2500,0.9989349112426036,<lifelike.Rulestring.Rulestring object at 0x7f5b324bce80>
62,173557,30,2500,0.9837869822485207,<lifelike.Rulestring.Rulestring object at 0x7f5b3239ad60>
63,138367,30,2500,0.9593688362919133,<lifelike.Rulestring.Rulestring object at 0x7f5b3243e310>
64,113935,30,2500,0.998179335457442,<lifelike.Rulestring.Rulestring object at 0x7f5b3231fa30>
65,231228,30,2500,0.9863905325443787,<lifelike.Rulestring.Rulestring object at 0x7f5b3231c160>
66,153575,30,2500,0.9657988165680473,<lifelike.Rulestring.Rulestring object at 0x7f5b3239eeb0>
67,196094,30,2500,0.9705325443786982,<lifelike.Rulestring.Rulestring object at 0x7f5b32323f10>
68,237460,30,2500,0.9769230769230769,<lifelike.Rulestring.Rulestring object at 0x7f5b322faee0>
69,175055,30,2500,0.9814416352877892,<lifelike.Rulestring.Rulestring object at 0x7f5b32319730>
70,29033,30,2500,0.9455621301775148,<lifelike.Rulestring.Rulestring object at 0x7f5b32429ee0>
71,143871,30,2500,0.9656804733727811,<lifelike.Rulestring.Rulestring object at 0x7f5b32315250>
72,48830,30,2500,0.9049704142011834,<lifelike.Rulestring.Rulestring object at 0x7f5b32377bb0>
73,38653,30,2500,0.9061538461538461,<lifelike.Rulestring.Rulestring object at 0x7f5b323b90a0>
74,51987,30,2500,0.9165680473372781,<lifelike.Rulestring.Rulestring object at 0x7f5b3241bd60>
75,131029,30,2500,0.9984615384615385,<lifelike.Rulestring.Rulestring object at 0x7f5b3241b2b0>
76,235511,30,2500,0.9924260355029586,<lifelike.Rulestring.Rulestring object at 0x7f5b324bc4c0>
77,188399,30,2500,0.9706607495069034,<lifelike.Rulestring.Rulestring object at 0x7f5b323bb970>
78,261618,30,2500,0.9713609467455622,<lifelike.Rulestring.Rulestring object at 0x7f5b322fad00>
79,122845,30,2500,0.9985798816568048,<lifelike.Rulestring.Rulestring object at 0x7f5b324bd460>
80,208379,30,2500,0.9920710059171598,<lifelike.Rulestring.Rulestring object at 0x7f5b3233aa00>
81,238591,30,2500,0.9780717020536025,<lifelike.Rulestring.Rulestring object at 0x7f5b3233cf10>
82,196574,30,2500,0.9624852071005917,<lifelike.Rulestring.Rulestring object at 0x7f5b3233a580>
83,257534,30,2500,0.9873372781065088,<lifelike.Rulestring.Rulestring object at 0x7f5b3239ab80>
84,245759,30,2500,0.9780717020536025,<lifelike.Rulestring.Rulestring object at 0x7f5b323dffd0>
85,261847,30,2500,0.9889818404407263,<lifelike.Rulestring.Rulestring object at 0x7f5b323df6a0>
86,245759,30,2500,0.9780717020536025,<lifelike.Rulestring.Rulestring object at 0x7f5b3239ef40>
87,262015,30,2500,0.9881656804733728,<lifelike.Rulestring.Rulestring object at 0x7f5b32424fd0>
88,261887,30,2500,0.9946745562130177,<lifelike.Rulestring.Rulestring object at 0x7f5b32413370>
89,262140,30,2500,0.9465088757396449,<lifelike.Rulestring.Rulestring object at 0x7f5b323c3a60>
90,249343,30,2500,0.980379943942697,<lifelike.Rulestring.Rulestring object at 0x7f5b3243eca0>
91,131071,0,100,"[0.44899408 0.68106509 0.58534365 0.44272189 0.58615385 0.9704142
 0.9704142  0.90118343 0.82613992 0.9704142  0.74556213 0.95106964
 0.42011834 0.35550296 0.9704142  0.43526627 0.52298589 1.
 0.5295858  0.85293693 0.96301775 0.51107747 0.9312426  0.93015179
 0.57976331 0.8983432  0.94993173 0.38142012 0.94167371 0.37810651
 0.68448859 0.65218935 0.57790927 0.4660355  0.5295858  0.5295858
 0.16130178 0.62278107 0.71408284 0.47739645 1.         0.03633136
 0.6088446  0.51976331 0.9704142  0.4983432  0.53719358 0.9704142
 0.9704142  0.45372781 0.5295858  0.73584108 0.66390533 0.6256197
 0.70923077 0.50639053 0.51940828 0.9704142  0.63964497 0.70989481
 0.65278107 0.56426036 0.43384615 0.37893491 0.31715976 0.52260355
 0.52298589 0.1495858  0.69869822 0.31526627 0.64934911 0.56579882
 0.94733728 0.5643787  0.6961766  0.45372781 0.11692308 0.25952663
 0.96813837 0.37810651 0.95106964 0.45301775 0.28982249 0.60485207
 0.41751479 0.4252071  0.96952663 0.47183432 0.64639053 0.43893491
 0.94885883 0.60039448 0.43171598 0.27491124 0.95051103 0.66473373
 0.43017751 0.5295858  0.63786982 0.2547929 ]",<lifelike.Rulestring.Rulestring object at 0x7f5b32413790>
92,241655,30,2500,0.9917674298945202,<lifelike.Rulestring.Rulestring object at 0x7f5b3239a5b0>
93,229375,30,2500,0.9815384615384616,<lifelike.Rulestring.Rulestring object at 0x7f5b323e4d30>
94,258043,30,2500,0.9925443786982249,<lifelike.Rulestring.Rulestring object at 0x7f5b323807c0>
95,130815,30,2500,1.0,<lifelike.Rulestring.Rulestring object at 0x7f5b323bf280>
96,228315,30,2500,0.9920710059171598,<lifelike.Rulestring.Rulestring object at 0x7f5b3233a910>
97,196347,30,2500,0.9871005917159763,<lifelike.Rulestring.Rulestring object at 0x7f5b324bd760>
98,262143,0,100,"[0.65609467 0.40840237 0.94957551 0.16994083 0.75349112 0.50852071
 0.98540434 0.3391716  0.55136095 0.67242604 0.         0.41254438
 0.9685827  0.4991716  0.59053254 0.61147929 0.66615385 0.77183432
 0.94660795 0.55076923 0.40106509 0.55597633 0.0408284  0.34047337
 0.7216568  0.32757396 0.11278107 0.98725535 0.34260355 0.69017751
 0.08532544 1.         0.         1.         0.99556213 0.62591716
 0.87704142 0.         0.63988166 0.65467456 0.49278107 0.96928712
 0.3783432  0.98858833 0.51502959 0.16627219 0.0043787  0.
 0.98150888 0.81783601 0.55147929 0.2408284  0.96928712 0.0156213
 0.38402367 0.97997269 0.02792899 0.01597633 1.         1.
 0.93692308 0.09538462 0.70142012 0.00201183 0.96280642 0.43337278
 0.25065089 0.54011834 0.52781065 0.83586926 0.12059172 0.97337278
 0.52923077 0.79112426 0.02946746 0.46781065 0.80911243 0.33763314
 0.         0.7208284  0.96909928 0.54781065 0.38366864 0.48532544
 0.65467456 0.         0.31633136 0.         0.47420118 0.60698225
 0.         0.22319527 0.54650888 0.         0.12213018 0.44852071
 0.80295858 0.19704142 0.35183432 0.37798817]",<lifelike.Rulestring.Rulestring object at 0x7f5b323c3610>
99,262127,30,2500,0.9822485207100592,<lifelike.Rulestring.Rulestring object at 0x7f5b3243ecd0>
